player_name,team,GP,Min_per,Ortg,usg,eFG,TS_per,ORB_per,DRB_per,AST_per,TO_per,FTM,FTA,FT_per,twoPM,twoPA,twoP_per,TPM,TPA,TP_per,blk_per,stl_per,ftr,yr,ht,porpag,adjoe,pfr,year,pid,type,drtg,adrtg,dporpag,stops,bpm,obpm,dbpm,gbpm,mp,ogbpm,dgbpm,oreb,dreb,treb,ast,stl,blk,pts
Elijah Wood,Eastern Illinois,12,2.7,25.1,22.3,11.1,11.11,0.0,7.6,12.6,35.2,0,0,0.0,1,3,0.33299999999999996,0,6,0.0,0.0,7.9,0.0,So,05-Jun,-0.471943,26.9672,0.0,2022,72892,all,93.26799999999999,85.3343,0.339424,7.5792399999999995,-6.992039999999999,-11.1895,4.1974599999999995,-8.817689999999999,3.0769,-11.7164,2.89866,0.0,0.3846,0.3846,0.2308,0.3077,0.0,0.7692
Alex Huibregste,Wright St.,24,36.3,105.7,9.6,43.6,44.4,1.0,8.8,8.5,9.9,2,2,1.0,2,5,0.4,19,65,0.292,0.0,1.9,2.9,So,03-Jun,0.013630000000000001,85.5265,3.5,2022,72893,all,96.1337,96.7757,1.53443,63.7266,0.143453,-0.19819,0.341643,-1.12481,14.5833,-3.1717400000000002,2.04693,0.125,1.2917,1.4167,0.8333,0.5,0.0,2.625
Eduardo Andre,Nebraska,19,15.5,101.9,15.1,60.0,57.07,7.2,18.5,10.0,20.2,8,18,0.444,18,30,0.6,0,0,0.0,2.2,1.7,60.0,So,10-Jun,0.50859,102.559,9.4,2022,72894,all,100.84299999999999,91.9709,1.0371299999999999,33.9738,1.6756799999999998,-1.08302,2.7587,-0.857582,8.8,-3.8177199999999996,2.96014,0.6,1.55,2.15,0.45,0.25,0.25,2.65
Lu'Cye Patterson,Missouri St.,21,32.5,79.0,17.5,31.1,36.11,4.0,12.9,13.5,18.8,16,29,0.552,13,32,0.406,4,29,0.138,0.0,1.2,47.5,So,01-Jun,-0.410121,76.5774,4.8,2022,72897,all,100.978,100.464,1.26615,48.7657,-4.62591,-3.70073,-0.925176,-5.73129,14.4783,-5.17131,-0.559983,0.4783,1.7826,2.2609,1.1739,0.2609,0.0,2.5217
Nelly Junior Joseph,Iona,18,69.3,108.0,20.8,59.6,60.84,12.2,18.9,10.5,22.5,37,58,0.638,81,135,0.6,0,1,0.0,7.0,1.3,42.6,So,09-Jun,2.13541,107.454,4.8,2022,72898,all,92.7945,96.2507,2.98257,105.87100000000001,3.86889,0.214437,3.65445,1.74899,27.7222,0.597021,1.1519700000000002,2.8333,4.6667,7.5,1.3333,0.6111,1.6111,11.0556
Lj Cryer,Baylor,20,16.6,113.3,16.4,52.7,54.34,1.8,4.8,11.4,15.9,9,14,0.643,5,11,0.455,16,44,0.364,0.0,2.9,25.5,So,01-Jun,0.893558,111.007,1.4,2022,72899,all,98.2796,95.319,1.1082100000000001,32.8695,4.355180000000001,4.33706,0.018114099999999998,2.19732,10.0,1.24064,0.9566819999999999,0.15,0.4,0.55,0.75,0.5,0.0,3.35
Kendrick Gilbert,UNLV,1,0.3,210.5,17.5,0.0,105.26,0.0,0.0,0.0,0.0,2,2,1.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,So,05-Jun,1.097,190.635,0.0,2022,72900,all,115.829,123.542,0.0386612,0.29641,3.98505,10.1688,-6.183730000000001,11.7658,4.0,9.9874,1.7783799999999998,0.0,0.5,0.5,0.0,0.0,0.0,1.0
Saquan Singleton,New Mexico,20,64.8,86.3,22.8,40.6,44.49,5.0,13.0,27.9,23.3,53,102,0.52,49,117,0.419,2,11,0.182,3.5,2.2,79.7,Sr,06-Jun,0.31059000000000003,88.7082,3.7,2022,72902,all,103.881,103.288,2.1562200000000002,99.6804,-0.247139,-1.84001,1.59287,-0.432493,25.7273,-1.2590700000000001,0.826574,1.4545,3.0455,4.5,3.4091,0.9091,0.6818,8.0455
Shaquan Jules,Radford,25,32.4,114.6,23.2,69.0,67.54,9.7,25.4,1.7,19.2,33,56,0.589,69,100,0.69,0,0,0.0,2.2,0.8,56.0,Sr,07-Jun,1.37816,115.946,4.7,2022,72904,all,98.0462,100.59,1.19744,64.3132,-4.275180000000001,-1.4208399999999999,-2.85433,1.81748,13.5556,2.30154,-0.48405600000000004,1.1481,2.8519,4.0,0.0741,0.1852,0.2963,7.3704
Quentin Hodge,USC Upstate,12,12.6,61.5,14.0,38.2,43.42,2.1,9.9,5.1,41.3,3,3,1.0,2,5,0.4,3,12,0.25,0.0,3.1,17.6,So,05-Jun,-0.94344,55.8628,4.0,2022,72905,all,107.167,108.095,0.615025,19.9981,-7.34387,-6.60843,-0.73544,-8.16887,9.6154,-6.86682,-1.30205,0.2308,0.8462,1.0769,0.2308,0.4615,0.0,2.0
Zach Loveday,Baylor,13,4.7,148.2,15.3,73.5,74.07,8.2,21.1,3.2,6.6,3,4,0.75,11,15,0.733,1,2,0.5,7.8,1.0,23.5,So,Jul-00,0.8448260000000001,140.783,5.6,2022,72906,all,91.8401,90.3201,0.561963,12.273,8.86229,5.411490000000001,3.4508,6.733969999999999,4.3846,3.69296,3.04102,0.3077,0.7692,1.0769,0.0769,0.0769,0.3077,2.1538
Xavier Lipscomb,Radford,25,60.5,96.0,17.4,50.0,58.18,0.8,13.6,13.2,30.4,57,70,0.8140000000000001,29,68,0.426,18,44,0.409,0.4,1.1,62.5,So,02-Jun,0.38192600000000004,89.8047,3.0,2022,72907,all,102.75299999999999,105.419,1.8334099999999998,99.7562,-2.7953,-2.44306,-0.35224,-3.10638,24.6667,-2.57155,-0.534833,0.1481,2.8889,3.037,1.6296,0.4444,0.0741,6.6296
Dave Dickerson III,USC Upstate,2,0.5,210.5,12.8,0.0,105.26,0.0,0.0,0.0,0.0,2,2,1.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,So,04-Jun,0.683577,183.75400000000002,20.0,2022,72908,all,115.399,117.301,0.0690895,0.46313000000000004,0.0243741,5.55962,-5.53524,-7.65655,2.0,-6.21169,-1.44487,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Bobby Harvey,IUPUI,14,35.7,89.0,16.4,49.3,49.92,2.1,14.3,3.7,18.3,8,15,0.5329999999999999,11,27,0.40700000000000003,16,44,0.364,0.8,0.6,21.1,Sr,03-Jun,-0.246444,81.3869,4.0,2022,72909,all,107.714,108.024,1.22507,41.0435,-5.995,-3.4451,-2.54989,-5.397880000000001,18.3571,-3.11856,-2.2793200000000002,0.3571,2.1429,2.5,0.3571,0.2143,0.1429,5.5714
Dawson Baker,UC Irvine,23,55.0,108.9,21.4,53.7,56.82,2.7,7.3,10.5,15.3,40,52,0.769,72,140,0.514,20,50,0.4,0.4,2.1,27.4,So,03-Jun,2.13613,110.99799999999999,2.1,2022,72910,all,97.6916,96.4421,2.55697,91.5887,1.92903,1.61706,0.31196399999999996,3.15605,23.6,2.07606,1.07999,0.64,1.68,2.32,1.32,0.96,0.12,10.68
Isaiah Wilson,Richmond,19,14.9,86.1,15.1,45.2,46.0,5.6,10.3,8.8,23.2,6,13,0.462,5,13,0.385,3,8,0.375,0.0,3.5,61.9,So,Jun-00,-0.0683731,82.3979,7.3,2022,72911,all,100.039,96.736,0.7301770000000001,25.1845,-0.43449899999999997,-1.6963599999999999,1.26186,-2.99496,7.6,-4.44493,1.4499600000000001,0.3,0.65,0.95,0.4,0.4,0.0,1.75
Sam Towns,Ohio,15,10.9,75.8,14.0,30.4,32.56,2.2,15.4,5.7,7.6,5,13,0.385,4,8,0.5,2,15,0.133,2.2,1.6,56.5,So,09-Jun,-0.410729,68.3464,5.0,2022,72912,all,101.863,100.65799999999999,0.646059,20.5079,-3.07421,-3.35587,0.281656,-4.85142,7.5,-5.1723300000000005,0.32090599999999997,0.25,1.0,1.25,0.375,0.1875,0.1875,1.3125
Demarcus Sharp,Missouri St.,20,72.8,107.6,16.4,53.3,55.43,2.6,11.9,21.8,20.1,22,31,0.71,57,105,0.5429999999999999,10,30,0.33299999999999996,1.8,1.3,23.0,Sr,03-Jun,1.99941,103.234,2.9,2022,72913,all,100.251,99.402,3.0977099999999997,112.90799999999999,1.70826,0.441827,1.26644,2.09669,31.2381,0.635125,1.46157,0.7143,3.4762,4.1905,3.6667,0.7143,0.5238,8.1905
Raphe Ayres,Missouri St.,8,2.0,89.6,22.6,42.9,42.86,7.1,12.1,10.2,14.4,0,0,0.0,0,1,0.0,2,6,0.33299999999999996,0.0,0.0,0.0,So,05-Jun,0.0475452,91.3455,4.4,2022,72916,all,104.009,104.03299999999999,0.181311,2.6463400000000004,-5.21402,-1.04744,-4.16657,-6.7461899999999995,4.3,-2.75461,-3.9915800000000004,0.2,0.7,0.9,0.2,0.1,0.0,0.8
Drake Jeffries,Wyoming,25,55.8,115.0,14.2,54.8,56.72,1.2,13.1,6.6,5.7,15,17,0.882,7,14,0.5,52,141,0.369,1.3,1.2,11.0,Sr,05-Jun,1.55649,105.337,1.7,2022,72917,all,110.0,109.71700000000001,1.32764,84.2073,0.722861,2.38806,-1.6652,1.544,22.56,3.12419,-1.58019,0.24,2.48,2.72,0.8,0.48,0.28,7.4
Zed Key,Ohio St.,31,29.0,113.4,23.3,61.6,60.65,15.6,17.6,5.1,16.7,39,71,0.5489999999999999,61,99,0.616,0,0,0.0,6.8,0.5,71.7,So,08-Jun,1.64618,126.147,6.6,2022,72919,all,101.991,94.7919,1.30691,70.9383,4.8822,3.04006,1.84214,3.7351099999999997,11.7419,2.5745400000000003,1.16057,1.5161,1.871,3.3871,0.2903,0.0968,0.7097,5.1935
Cameron Matthews,Mississippi St.,31,39.3,88.3,13.4,48.7,46.01,8.4,10.2,12.7,29.3,10,32,0.313,26,49,0.531,7,26,0.26899999999999996,1.8,2.7,42.7,So,07-Jun,-0.0795529,83.8828,4.0,2022,72921,all,99.7508,95.8653,1.83922,93.766,3.16121,0.397669,2.7635400000000003,1.7755,16.9677,-0.91009,2.6855900000000004,1.1935,1.5806,2.7742,1.2258,0.7742,0.2581,2.6774
Grant Coleman,Bryant,20,40.3,96.5,15.1,50.0,53.85,3.0,14.6,4.4,19.4,21,29,0.7240000000000001,13,30,0.433,18,50,0.36,2.2,0.9,36.3,So,07-Jun,0.109455,87.0371,3.7,2022,72922,all,106.529,107.69,1.20223,64.2488,-3.3514,-2.07311,-1.27829,-3.1978299999999997,18.15,-1.98741,-1.21042,0.5,2.3,2.8,0.45,0.3,0.35,5.05
Tony Toney,UAB,14,5.9,86.2,13.4,31.8,43.32,1.7,18.4,7.7,20.5,5,6,0.833,2,6,0.33299999999999996,1,5,0.2,0.0,2.8,54.5,So,02-Jun,-0.125251,77.3599,3.1,2022,72924,all,88.3119,91.0778,0.573886,13.4136,-2.2334099999999997,-3.5857300000000003,1.35232,-2.3197,6.0,-4.37019,2.05049,0.1333,0.8667,1.0,0.3333,0.3333,0.0,2.3333
Justin Lewis,Marquette,21,40.5,93.8,23.7,44.0,46.39,11.7,17.4,7.8,16.2,30,52,0.5770000000000001,56,119,0.47100000000000003,7,32,0.21899999999999997,3.4,1.1,34.4,So,07-Jun,1.27244,102.902,3.6,2022,72925,all,100.925,95.4952,2.29026,84.1586,0.492422,-0.5674710000000001,1.05989,0.11451099999999999,20.9048,0.165165,-0.0506545,2.0,3.3810000000000002,5.381,0.7619,0.381,0.6667,7.7619
Oso Ighodaro,Marquette,5,3.5,104.6,9.9,75.0,67.04,6.4,11.4,9.9,31.1,0,1,0.0,3,4,0.75,0,0,0.0,2.8,1.5,25.0,So,09-Jun,0.08623660000000001,88.5258,6.3,2022,72926,all,102.569,100.069,0.716964,6.8064,2.98925,0.01583,2.97342,1.02589,7.6,-1.5346899999999999,2.56058,0.4,0.8,1.2,0.4,0.2,0.2,1.2
Terence Lewis II,Jackson St.,22,18.5,118.6,20.7,60.6,64.36,9.9,21.2,10.5,17.9,18,23,0.7829999999999999,27,44,0.614,3,8,0.375,1.2,4.0,44.2,Sr,07-Jun,1.1354899999999999,120.895,2.6,2022,72927,all,88.2553,87.4547,1.24299,44.3921,4.97087,2.30952,2.66135,7.15022,9.8261,3.86045,3.28977,0.6957,1.6087,2.3043,0.6087,0.5652,0.087,4.087
Simeon Kirkland,New Orleans,16,11.2,96.7,12.0,52.9,56.77,8.2,15.6,1.4,28.3,4,5,0.8,9,17,0.529,0,0,0.0,1.0,0.5,29.4,Sr,10-Jun,0.0112413,85.6841,5.6,2022,72928,all,93.5227,94.8069,0.85152,20.5022,-4.6086800000000006,-3.90614,-0.702537,-4.32406,7.2222,-4.3338,0.00974762,0.6667,1.0556,1.7222,0.0556,0.0556,0.1111,1.5
Dylan Engler,The Citadel,3,1.1,0.0,9.0,0.0,0.0,0.0,36.5,0.0,0.0,0,0,0.0,0,1,0.0,0,1,0.0,21.1,0.0,0.0,So,05-Jun,-0.915682,-2.7060000000000004,0.0,2022,72929,all,94.8363,92.9299,0.357333,2.86543,-8.50035,-13.7621,5.2617199999999995,-0.7968390000000001,5.4286,-3.0850400000000002,2.2882,0.1429,1.7143,1.8571,0.1429,0.5714,0.2857,1.2857
Chaz Lanier,North Florida,9,10.5,98.7,12.0,46.9,48.78,0.0,7.6,12.6,16.7,2,3,0.667,3,6,0.5,3,10,0.3,0.0,2.0,18.8,So,04-Jun,0.017663099999999998,85.7764,1.8,2022,72930,all,112.56700000000001,112.917,0.48649,13.3312,-4.83134,-1.65585,-3.17549,-5.49346,9.2,-3.07878,-2.4146799999999997,0.0,0.7,0.7,0.7,0.3,0.0,1.7
Jacob Crews,North Florida,20,30.8,87.7,20.2,42.6,43.88,3.7,11.2,4.7,13.5,5,6,0.833,7,22,0.318,22,72,0.306,1.5,1.1,6.4,So,07-Jun,0.0545672,86.4701,2.2,2022,72931,all,112.031,114.708,0.563863,40.323,-6.44329,-2.01497,-4.428319999999999,-5.07425,13.2273,-1.20414,-3.87011,0.5,1.4091,1.9091,0.2727,0.3182,0.2273,4.5455
Gabe O'Neal,Bowling Green,21,26.0,115.3,17.1,62.1,65.65,10.8,18.6,1.7,21.6,16,19,0.8420000000000001,36,58,0.621,0,0,0.0,1.9,0.5,32.8,Sr,07-Jun,0.887716,108.75299999999999,5.6,2022,72934,all,103.405,101.194,0.984619,41.7816,-4.01161,-1.87392,-2.13768,-2.1659,11.0,-1.22203,-0.9438690000000001,1.2273,1.8182,3.0455,0.0909,0.0909,0.1818,4.6818
Jalen Harris,Cal St. Fullerton,9,23.8,79.5,22.4,28.6,41.18,2.4,7.4,20.1,25.7,19,26,0.731,7,24,0.292,2,11,0.182,0.0,1.5,74.3,Sr,01-Jun,-0.280227,80.1383,3.9,2022,72935,all,112.12700000000001,112.184,0.825335,22.3412,-9.375580000000001,-5.00738,-4.3682,-8.87955,16.4,-5.368609999999999,-3.51094,0.4,1.1,1.5,1.8,0.4,0.0,5.2
Theo Hughes,Northern Colorado,7,3.3,20.2,27.5,0.0,0.0,19.5,34.5,0.0,59.4,0,0,0.0,0,5,0.0,0,0,0.0,0.0,0.0,0.0,So,Jul-00,-0.817603,19.282,8.0,2022,72936,all,100.79,105.947,0.26408000000000004,4.71375,-32.7966,-25.561999999999998,-7.23465,-29.2091,4.1,-22.381999999999998,-6.8271,0.6,1.1,1.7,0.2,0.0,0.0,0.1
JJ Platt,Jacksonville St.,7,0.8,45.1,38.9,0.0,20.62,14.8,39.5,0.0,18.9,2,6,0.33299999999999996,0,2,0.0,0,0,0.0,0.0,0.0,300.0,So,01-Jun,-0.146858,47.5627,0.0,2022,72938,all,94.7626,95.3721,0.124223,1.8850900000000002,-37.3496,-24.2891,-13.0604,-16.8071,3.0,-10.3473,-6.45985,0.2222,0.4444,0.6667,0.3333,0.1111,0.0,0.7778
Wil Tattersall,UC Riverside,22,51.7,107.7,16.5,56.9,57.43,1.6,10.7,10.1,15.8,10,16,0.625,7,25,0.28,42,98,0.429,0.7,0.4,13.0,So,06-Jun,1.1339,101.06200000000001,2.4,2022,72940,all,99.587,100.60700000000001,1.91176,69.3694,0.09718550000000001,0.6880229999999999,-0.590837,1.22271,20.9091,1.6384400000000001,-0.41573000000000004,0.2727,2.0,2.2727,1.1364,0.1364,0.1364,6.8182
Desmond Polk,SIU Edwardsville,25,45.6,80.6,14.3,41.2,42.56,2.4,6.7,8.8,21.2,15,31,0.484,12,38,0.316,17,53,0.321,0.7,1.4,34.1,So,04-Jun,-0.8432700000000001,71.9325,1.2,2022,72941,all,111.056,113.0,0.9023100000000001,65.8072,-6.41306,-3.65349,-2.75958,-5.56418,18.3077,-3.39952,-2.16467,0.3462,1.0769,1.4231,0.8462,0.4615,0.1154,3.6923
Aidan Fisch,Pittsburgh,3,0.6,27.2,21.8,0.0,0.0,21.8,23.0,0.0,53.3,0,0,0.0,0,0,0.0,0,1,0.0,0.0,0.0,0.0,Sr,05-Jun,-0.33755100000000005,26.8896,8.0,2022,72942,all,104.324,102.229,0.144736,0.849145,-22.5681,-15.1946,-7.3735100000000005,-27.674,1.6667,-19.9524,-7.72156,0.3333,0.3333,0.6667,0.0,0.0,0.0,0.0
Khalen Robinson,Arkansas,11,7.2,109.7,15.8,54.8,58.47,0.0,11.6,19.0,22.0,6,8,0.75,4,9,0.444,5,12,0.41700000000000004,1.1,1.7,38.1,So,Jun-00,0.497859,102.41,7.0,2022,72943,all,98.0984,97.1678,0.7726,13.7955,-1.6037700000000001,-2.57021,0.966441,-4.9371599999999995,8.3636,-6.929139999999999,1.99197,0.0,0.9091,0.9091,1.0,0.2727,0.0909,2.6364
Paris Dawson,Portland St.,18,57.4,97.1,18.5,45.1,48.61,2.7,9.3,10.4,15.6,28,42,0.667,19,55,0.345,24,67,0.358,0.0,1.9,34.4,So,02-Jun,0.5967,92.74799999999999,4.7,2022,72945,all,99.9245,102.05,2.00742,68.0843,-2.1433400000000002,-1.0189700000000002,-1.12437,-1.8649099999999998,23.3636,-1.77898,-0.08593300000000001,0.6818,1.6364,2.3182,1.1818,0.9545,0.0,8.3636
Keith Lamar,Stetson,16,9.6,79.0,16.0,28.6,29.95,11.2,16.9,9.7,15.9,2,5,0.4,3,8,0.375,2,13,0.154,1.2,0.6,23.8,So,06-Jun,-0.24937199999999998,72.8919,5.2,2022,72946,all,107.23899999999999,108.867,0.370888,14.9243,-5.89192,-3.3991800000000003,-2.49274,-6.3598099999999995,7.3158,-3.8758199999999996,-2.4839900000000004,0.4737,0.8421,1.3158,0.3684,0.2105,0.1579,1.5263
Kiimani Holt,Portland St.,5,2.1,95.7,21.4,25.0,50.85,0.0,17.3,0.0,17.8,4,4,1.0,1,1,1.0,0,3,0.0,0.0,0.0,100.0,So,04-Jun,0.061722900000000004,91.185,0.0,2022,72947,all,102.618,105.76899999999999,0.223675,2.1307099999999997,-12.2854,-5.57482,-6.7106,-9.74578,3.2857,-5.72098,-4.0248,0.1429,0.5714,0.7143,0.0,0.0,0.0,1.5714
GianCarlo Valdez,Stetson,22,29.0,96.9,15.3,47.3,49.82,1.7,13.3,21.4,24.6,8,11,0.727,10,20,0.5,11,36,0.306,0.8,0.6,19.6,So,03-Jun,0.12395,88.0842,3.7,2022,72948,all,108.835,109.78299999999999,0.765704,41.6586,-4.41993,-1.89267,-2.52726,-3.58281,13.4583,-2.2664,-1.31641,0.4167,1.4167,1.8333,1.625,0.2083,0.0833,2.7083
Teiano Hardee,Sacramento St.,8,4.2,58.7,19.4,28.6,32.0,0.0,26.7,5.7,20.2,2,5,0.4,2,5,0.4,0,2,0.0,0.0,0.0,71.4,So,05-Jun,-0.383102,56.7644,3.9,2022,72950,all,112.06200000000001,115.00200000000001,0.164773,4.616969999999999,-15.7426,-10.3537,-5.3889,-14.9851,6.9,-9.62355,-5.36152,0.5,0.9,1.4,0.3,0.1,0.1,2.4
LeChaun DuHart,Maine,9,85.6,91.0,19.1,51.8,53.24,1.2,6.5,12.3,20.9,13,21,0.619,13,31,0.419,20,52,0.385,0.0,1.4,25.3,So,11-May,0.33770300000000003,88.0996,2.2,2022,72951,all,104.20200000000001,107.8,2.3104299999999998,43.4226,-4.10096,-1.4216,-2.67936,-3.5291,34.2222,-1.8334599999999999,-1.69564,0.3333,1.8889,2.2222,1.5556,0.7778,0.0,11.0
Matias Prock,Maine,4,5.6,63.6,15.3,33.3,33.33,6.0,17.7,23.4,40.2,0,0,0.0,1,2,0.5,0,1,0.0,0.0,0.0,0.0,So,02-Jun,-0.45696099999999995,58.9179,0.0,2022,72952,all,102.76299999999999,107.096,0.349777,3.03231,-10.6266,-8.28288,-2.34377,-10.325999999999999,5.0,-5.79269,-4.53335,0.25,0.75,1.0,0.5,0.0,0.0,0.5
Adefolalrin Adetogun,Maine,8,40.8,82.1,17.9,35.9,38.67,2.5,16.9,22.3,16.4,4,5,0.8,8,16,0.5,4,23,0.174,4.1,2.1,12.8,So,01-Jun,-0.439025,78.3703,4.4,2022,72954,all,96.07799999999999,98.8434,1.81161,29.5487,-1.6786,-2.88425,1.20565,-3.2808,18.375,-4.03126,0.7504569999999999,0.375,2.625,3.0,1.625,0.625,0.625,4.0
Kyle LeGreair,Detroit,2,0.6,0.0,20.2,0.0,0.0,0.0,48.2,0.0,58.5,0,0,0.0,0,1,0.0,0,0,0.0,0.0,0.0,0.0,So,Jun-00,-0.739923,-0.03793030000000001,8.0,2022,72955,all,100.75399999999999,101.601,0.222559,1.16465,-32.8723,-25.475,-7.39722,-31.9943,2.5,-25.8278,-6.16645,0.0,1.0,1.0,0.0,0.0,0.0,0.0
Jonathan Komagum,Sacramento St.,26,19.2,106.6,9.1,35.3,43.87,12.5,16.6,3.8,21.6,10,17,0.588,6,16,0.375,0,1,0.0,3.7,0.5,100.0,Sr,09-Jun,0.112846,88.9195,3.6,2022,72958,all,102.59200000000001,101.711,0.786798,43.5181,-1.12584,-1.8805599999999998,0.7547229999999999,-1.26878,8.9615,-1.40154,0.13276400000000002,1.0,1.4231,2.4231,0.2308,0.0769,0.3077,0.8462
Te'Jon Sawyer,Cal Baptist,12,10.1,70.8,14.1,35.7,42.75,1.6,17.3,4.4,31.0,4,5,0.8,2,6,0.33299999999999996,2,8,0.25,0.0,0.7,35.7,So,08-Jun,-0.47788100000000006,63.5697,5.7,2022,72959,all,107.67399999999999,109.522,0.390791,13.4643,-9.080060000000001,-6.20686,-2.8732,-8.17252,7.2,-6.16993,-2.0026,0.4667,1.6667,2.1333,0.4,0.2,0.0667,2.2
Shamir Bogues,Tarleton St.,15,67.8,91.6,16.9,48.9,49.35,2.2,9.6,14.7,17.6,13,26,0.5,31,60,0.517,9,31,0.29,2.3,3.9,28.6,So,04-Jun,0.158574,86.94,4.2,2022,72960,all,100.75299999999999,102.512,2.32974,80.9513,1.56178,-0.461949,2.02373,0.127452,26.0,-1.7090599999999998,1.8365200000000002,0.9474,2.3158,3.2632,2.1053,1.9474,0.5263,6.9474
Devon House,UMKC,6,3.5,118.9,28.0,50.0,61.59,4.6,30.3,0.0,7.9,7,8,0.875,2,5,0.4,2,5,0.4,9.7,2.2,80.0,So,07-Jun,0.703857,128.722,7.1,2022,72963,all,91.9541,90.7189,0.591653,6.628080000000001,-3.4902699999999998,-1.14202,-2.34825,4.57125,5.75,3.04053,1.53073,0.125,1.75,1.875,0.5,0.5,0.25,3.5
Steven Verplancken Jr.,Southern Illinois,25,65.4,96.1,15.1,51.3,52.1,1.8,10.9,8.6,13.5,8,11,0.727,26,57,0.456,36,99,0.364,0.0,0.6,7.1,Jr,04-Jun,0.436662,90.0628,2.5,2022,72964,all,108.61,107.65700000000001,1.78036,92.1992,-2.6634900000000004,-0.85005,-1.8134400000000002,-2.93357,26.3846,-1.20611,-1.72747,0.3462,2.2692,2.6154,1.1538,0.2692,0.0,7.0
Carlton Linguard Jr.,Kansas St.,16,9.2,97.8,18.3,50.0,50.86,6.8,17.2,6.9,16.0,2,3,0.667,10,22,0.455,4,10,0.4,2.4,1.2,9.4,Jr,11-Jun,0.326858,99.88799999999999,4.7,2022,72965,all,104.85799999999999,99.0203,0.630727,18.5397,-0.751819,-1.77689,1.0250700000000001,-0.810161,6.5294,-0.8860549999999999,0.0758941,0.4118,0.8824,1.2941,0.1765,0.1176,0.1176,2.2353
Ben Carlson,Wisconsin,7,5.1,137.4,13.5,59.1,67.57,1.8,9.3,12.0,7.1,7,8,0.875,5,8,0.625,1,3,0.33299999999999996,5.1,1.0,72.7,So,09-Jun,1.2809,125.63,6.3,2022,72966,all,99.6289,99.2262,0.889258,10.729000000000001,6.3162,3.09531,3.2208900000000003,3.36577,9.1429,0.358244,3.00752,0.1429,0.7143,0.8571,0.5714,0.1429,0.4286,2.8571
Jon Willeman,New Hampshire,4,2.2,198.5,7.4,150.0,102.56,0.0,15.1,24.5,0.0,1,2,0.5,0,0,0.0,1,1,1.0,0.0,0.0,200.0,So,02-Jun,1.05834,161.505,10.0,2022,72967,all,103.462,110.365,0.23444,2.4455299999999998,0.996492,4.42161,-3.4251199999999997,-0.00930546,5.2,-0.646834,0.637528,0.0,0.6,0.6,0.4,0.0,0.0,1.4
Jabe Mullins,Saint Mary's,19,32.0,79.3,15.2,35.8,39.89,2.4,11.8,8.1,19.8,10,12,0.833,9,29,0.31,10,38,0.263,0.7,2.0,17.9,So,05-Jun,-0.502866,76.2869,2.1,2022,72969,all,96.8602,91.3721,2.01192,52.786,-0.852867,-3.54394,2.69107,-1.8929599999999998,16.1579,-3.8996699999999995,2.00671,0.3158,1.5789,1.8947,0.6842,0.5263,0.1053,3.0526
Steven Crowl,Wisconsin,12,3.1,93.2,16.9,50.0,50.0,11.9,15.3,10.0,27.8,0,0,0.0,4,7,0.5710000000000001,0,1,0.0,2.8,0.0,0.0,So,Jul-00,0.0812053,92.4564,9.2,2022,72970,all,100.715,98.7945,0.320972,6.222230000000001,-0.352457,-2.0959,1.74344,-6.6280399999999995,3.25,-6.69238,0.06434,0.3333,0.4167,0.75,0.1667,0.0,0.0833,0.6667
Mitchell Saxen,Saint Mary's,24,24.4,96.3,18.3,58.7,55.87,12.0,17.6,4.7,24.4,4,13,0.308,29,50,0.58,1,2,0.5,5.6,2.3,25.0,So,10-Jun,0.402929,97.1653,7.5,2022,72971,all,90.2692,85.2931,1.4197,51.923,2.7669599999999996,-2.6480900000000003,5.41505,0.521041,9.75,-3.7021800000000002,4.2232199999999995,0.9583,1.4167,2.375,0.2083,0.375,0.5417,2.7083
K.J. McClurg,New Hampshire,14,21.7,86.3,21.7,32.6,45.05,2.7,6.2,3.9,17.3,23,27,0.852,9,27,0.33299999999999996,4,19,0.21100000000000002,0.0,1.9,58.7,So,04-Jun,0.041259,86.3255,4.8,2022,72972,all,102.51799999999999,108.89200000000001,0.70826,25.1322,-8.24473,-4.48229,-3.7624400000000002,-6.810010000000001,11.9333,-5.334309999999999,-1.47569,0.2667,0.6,0.8667,0.2667,0.3333,0.0,4.0667
Chris Childs,Bryant,20,66.7,108.3,20.9,53.8,58.35,1.8,7.0,7.8,16.5,52,60,0.867,25,61,0.41,58,147,0.395,0.0,1.2,28.8,Sr,02-Jun,1.98522,105.68799999999999,2.3,2022,72973,all,104.52799999999999,108.8,1.7931400000000002,90.5987,-1.7273599999999998,1.27481,-3.00217,-0.49828500000000003,27.7619,1.42662,-1.92491,0.4286,1.9524,2.381,1.2381,0.7143,0.0,13.9524
Leemet Bockler,Saint Mary's,8,9.2,105.2,24.2,60.3,62.1,5.5,12.4,2.7,20.2,3,3,1.0,4,8,0.5,11,26,0.423,2.3,0.7,8.8,So,06-Jun,0.9806290000000001,110.947,4.1,2022,72974,all,98.1191,97.4535,1.13755,14.2913,0.283993,0.708963,-0.42496999999999996,1.9809900000000003,11.0,2.89011,-0.9091299999999999,0.5,1.125,1.625,0.125,0.125,0.25,5.5
